id,label
23602,1
23603,0
23604,1
23605,0
23606,1
23607,1
23608,0
23609,1
23610,1
23611,1
23612,1
23613,1
23614,1
23615,1
23616,0
23617,1
23618,1
23619,1
23620,1
23621,1
23622,1
23623,1
23624,1
23625,1
23626,0
23627,1
23628,1
23629,1
23630,0
23631,1
23632,0
23633,0
23634,0
23635,1
23636,0
23637,0
23638,1
23639,1
23640,0
23641,1
23642,1
23643,1
23644,1
23645,1
23646,1
23647,1
23648,1
23649,1
23650,1
23651,1
23652,1
23653,1
23654,1
23655,0
23656,0
23657,1
23658,0
23659,1
23660,1
23661,1
23662,0
23663,1
23664,0
23665,1
23666,0
23667,1
23668,0
23669,1
23670,1
23671,1
23672,1
23673,1
23674,1
23675,1
23676,1
23677,1
23678,1
23679,1
23680,1
23681,0
23682,1
23683,0
23684,1
23685,1
23686,1
23687,1
23688,1
23689,1
23690,0
23691,0
23693,0
23694,0
23695,1
23696,0
23697,1
23698,1
23699,0
23700,1
23701,1
23702,1
23703,1
23704,1
23705,1
23706,1
23707,0
23708,0
23709,1
23710,1
23711,1
23712,0
23713,1
23714,1
23715,1
23716,1
23717,1
23718,1
23719,1
23720,1
23721,1
23722,1
23723,1
23724,1
23725,0
23726,0
23727,0
23728,1
23729,1
23730,1
23731,0
23732,0
23733,1
23734,1
23735,0
23736,1
23737,0
23738,1
23739,1
23740,1
23741,1
23742,1
23743,1
23744,1
23745,1
23746,1
23747,1
23748,1
23749,0
23750,1
23751,1
23752,1
23753,1
23754,1
23755,0
23756,0
23757,1
23758,1
23759,1
23760,1
23761,1
23762,0
23763,0
23764,1
23765,1
23766,1
23767,1
23768,1
23769,1
23770,1
23771,0
23772,1
23773,1
23774,1
23775,1
23776,1
23777,1
23778,1
23779,0
23780,1
23781,1
23782,1
23783,1
23784,1
23785,1
23786,1
23787,1
23788,1
23789,0
23790,0
23791,1
23792,1
23793,1
23794,0
23795,1
23796,1
23797,0
23798,1
23799,1
23800,1
23801,1
23802,1
23803,1
23804,1
23805,1
23806,1
23807,1
23808,1
23809,0
23810,1
23811,1
23812,1
23813,1
23814,1
23815,1
23816,1
23817,1
23818,1
23819,1
23820,1
23821,1
23822,1
23823,1
23824,1
23825,1
23826,1
23827,1
23828,1
23829,1
23830,1
23831,1
23832,0
23833,0
23834,1
23835,1
23836,1
23837,1
23838,1
23839,1
23840,1
23841,1
23842,1
23843,1
23844,1
23845,1
23846,1
23847,1
23848,1
23849,1
23850,1
23851,1
23852,1
23853,0
23854,1
23855,1
23856,0
23857,1
23858,0
23859,1
23860,1
23861,1
23862,1
23863,1
23864,1
23865,1
23866,1
23867,0
23868,1
23869,1
23870,1
23871,1
23872,1
23873,1
23874,0
23875,1
23876,0
23877,0
23878,1
23879,1
23880,0
23881,1
23882,1
23883,1
23884,0
23885,1
23886,1
23887,1
23888,1
23889,1
23890,1
23891,1
23892,1
23893,1
23894,0
23895,0
23896,1
23897,1
23898,1
23899,1
23900,0
23901,0
23902,1
23903,1
23904,1
23905,1
23906,1
23907,1
23908,1
23909,1
23910,1
23911,0
23912,1
23913,0
23914,1
23915,1
23916,1
23917,1
23918,1
23919,1
23920,0
23921,1
23922,0
23923,1
23924,0
23925,1
23926,1
23927,1
23928,0
23929,1
23930,1
23931,1
23932,1
23933,0
23934,1
23935,1
23936,1
23937,1
23938,0
23939,1
23940,0
23941,1
23942,1
23943,0
23944,1
23945,1
23946,1
23947,1
23948,1
23949,0
23950,1
23951,1
23952,1
23953,1
23954,1
23955,1
23956,1
23957,1
23958,1
23959,1
23960,1
23961,1
23962,1
23963,1
23964,1
23965,1
23966,0
23967,1
23968,0
23969,1
23970,1
23971,1
23972,1
23973,1
23974,1
23975,0
23976,0
23977,1
23978,1
23979,1
23980,1
23981,1
23982,1
23983,0
23984,1
23985,1
23986,1
23987,1
23988,1
23989,0
23990,1
23991,1
23992,0
23993,1
23994,0
23995,1
23996,1
23997,1
23998,1
23999,1
24000,0
24001,0
24002,0
24003,1
24004,1
24005,1
24006,0
24007,1
24008,0
24009,1
24010,0
24011,1
24012,0
24013,0
24014,0
24015,1
24016,1
24017,1
24018,1
24019,1
24020,1
24021,1
24022,1
24023,1
24024,1
24025,1
24026,1
24027,1
24028,1
24029,0
24030,1
24031,1
24032,1
24033,1
24034,0
24035,1
24036,1
24037,0
24038,1
24039,1
24040,1
24041,1
24042,1
24043,1
24044,1
24045,1
24046,0
24047,0
24048,1
24049,1
24050,1
24051,1
24052,1
24053,0
24054,1
24055,0
24056,0
24057,1
24058,0
24059,1
24060,1
24061,1
24062,1
24063,1
24064,1
24065,1
24066,1
24067,1
24068,1
24069,1
24070,1
24071,1
24072,0
24073,1
24074,0
24075,1
24076,1
24077,1
24078,1
24079,1
24080,1
24081,0
24082,1
24083,1
24084,1
24085,1
24086,1
24087,1
24088,1
24089,1
24090,1
24091,1
24092,1
24093,1
24094,1
24095,1
24096,1
24097,1
24098,1
24099,0
24100,1
24101,1
24102,0
24103,1
24104,1
24105,0
24106,1
24107,0
24108,1
24109,1
24110,1
24111,1
24112,1
24113,0
24114,1
24115,1
24116,0
24117,1
24118,0
24119,1
24120,0
24121,1
24122,1
24123,0
24124,1
24125,1
24126,1
24127,1
24128,1
24129,1
24130,1
24131,1
24132,1
24133,1
24134,1
24135,1
24136,1
24137,1
24138,1
24139,1
24140,1
24141,0
24142,1
24143,1
24144,1
24145,0
24146,1
24147,0
24148,1
24149,1
24150,1
24151,1
24152,1
24153,0
24154,1
24155,1
24156,0
24157,1
24158,1
24159,1
24160,1
24161,1
24162,1
24163,1
24164,1
24165,0
24166,1
24167,1
24168,1
24169,1
24170,1
24171,1
24172,1
24173,1
24174,1
24175,1
24176,1
24177,1
24178,1
24179,0
24180,0
24181,1
24182,1
24183,1
24184,0
24185,1
24186,1
24187,1
24188,0
24189,1
24190,1
24191,1
24192,0
24193,1
24194,1
24195,0
24196,1
24197,1
24198,1
24199,0
24200,1
24201,1
24202,1
24203,0
24204,0
24205,1
24206,0
24207,1
24208,0
24209,1
24210,1
24211,1
24212,1
24213,1
24214,1
24215,0
24216,1
24217,1
24218,1
24219,0
24220,1
24221,1
24222,1
24223,0
24224,1
24225,1
24226,1
24227,1
24228,0
24229,0
24230,1
24231,1
24232,1
24233,0
24234,1
24235,0
24236,1
24237,1
24238,1
24239,1
24240,1
24241,1
24242,1
24243,1
24244,1
24245,0
24246,0
24247,1
24248,1
24249,0
24250,0
24251,1
24252,1
24253,1
24254,1
24255,0
24256,1
24257,1
24258,1
24259,1
24260,1
24261,1
24262,1
24263,1
24264,1
24265,0
24266,0
24267,0
24268,1
24269,0
24270,1
24271,1
24272,1
24273,1
24274,1
24275,1
24276,1
24277,1
24278,1
24279,1
24280,1
24281,1
24282,1
24283,1
24284,1
24285,1
24286,1
24287,1
24288,1
24289,1
24290,1
24291,0
24292,1
24293,1
24294,0
24295,1
24296,1
24297,1
24298,1
24299,1
24300,1
24301,1
24302,1
24303,1
24304,0
24305,1
24306,0
24307,1
24308,1
24309,1
24310,0
24311,0
24312,0
24313,1
24314,1
24315,1
24316,0
24317,1
24318,1
24319,1
24320,1
24321,1
24322,1
24323,1
24324,0
24325,1
24326,0
24327,0
24328,1
24329,1
24330,1
24331,1
24332,0
24333,1
24334,1
24335,1
24336,1
24337,1
24338,1
24339,1
24340,1
24341,1
24342,0
24343,1
24344,1
24345,1
24346,1
24347,0
24348,1
24349,1
24350,1
24351,0
24352,1
24353,1
24354,1
24355,1
24356,1
24357,0
24358,0
24359,1
24360,0
24361,1
24362,1
24363,1
24364,1
24365,1
24366,1
24367,1
24368,1
24369,0
24370,1
24371,1
24372,1
24373,1
24374,0
24375,0
24376,1
24377,0
24378,1
24379,1
24380,1
24381,1
24382,1
24383,0
24384,1
24385,1
24386,1
24387,1
24388,0
24389,1
24390,1
24391,1
24392,1
24393,0
24394,0
24395,1
24396,1
24397,1
24398,1
24399,0
24400,1
24401,1
24402,1
24403,0
24404,1
24405,0
24406,1
24407,1
24408,1
24409,1
24410,0
24411,1
24412,1
24413,1
24414,1
24415,1
24416,0
24417,1
24418,1
24419,1
24420,1
24421,1
24422,1
24423,1
24424,1
24425,1
24426,1
24427,1
24428,1
24429,1
24430,0
24431,1
24432,1
24433,1
24434,1
24435,1
24436,1
24437,0
24438,1
24439,1
24440,1
24441,0
24442,1
24443,1
24444,1
24445,0
24446,1
24447,0
24448,1
24449,1
24450,0
24451,1
24452,1
24453,1
24454,0
24455,1
24456,1
24457,1
24458,0
24459,1
24460,1
24461,1
24462,1
24463,1
24464,0
24465,0
24466,1
24467,0
24468,1
24469,0
24470,0
24471,1
24472,1
24473,0
24474,1
24475,1
24476,0
24477,1
24478,1
24479,1
24480,1
24481,1
24482,1
24483,1
24484,1
24485,1
24486,1
24487,1
24488,1
24489,1
24490,1
24491,1
24492,1
24493,1
24494,0
24495,0
24496,1
24497,0
24498,0
24499,1
24500,1
24501,1
24502,0
24503,1
24504,1
24505,1
24506,1
24507,1
24508,1
24509,1
24510,1
24511,1
24512,1
24513,1
24514,1
24515,1
24516,1
24517,0
24518,1
24519,1
24520,1
24521,1
24522,1
24523,1
24524,1
24525,1
24526,1
24527,1
24528,1
24529,1
24530,1
24531,1
24532,1
24533,1
24534,1
24535,1
24536,1
24537,0
24538,1
24539,1
24540,0
24541,1
24542,1
24543,0
24544,1
24545,1
24546,1
24547,0
24548,1
24549,1
24550,0
24551,1
24552,1
24553,1
24554,0
24555,0
24556,1
24557,1
24558,1
24559,1
24560,1
24561,1
24562,1
24563,1
24564,1
24565,0
24566,1
24567,1
24568,1
24569,1
24570,0
24571,1
24572,1
24573,1
24574,0
24575,1
24576,1
24577,1
24578,1
24579,1
24580,0
24581,1
24582,1
24583,1
24584,1
24585,1
24586,1
24587,0
24588,1
24589,1
24590,1
24591,0
24592,1
24593,1
24594,1
24595,1
24596,1
24597,1
24598,1
24599,0
24600,0
24601,0
24602,1
24603,0
24604,1
24605,0
24606,1
24607,1
24608,0
24609,1
24610,1
24611,1
24612,1
24613,1
24614,1
24615,1
24616,1
24617,0
24618,1
24619,1
24620,0
24621,1
24622,1
24623,1
24624,0
24625,1
24626,1
24627,0
24628,1
24629,1
24630,1
24631,1
24632,1
24633,1
24634,1
24635,1
24636,1
24637,1
24638,0
24639,1
24640,1
24641,1
24642,1
24643,1
24644,1
24645,1
24646,1
24647,1
24648,1
24649,1
24650,1
24651,0
24652,1
24653,1
24654,1
24655,1
24656,1
24657,1
24658,1
24659,0
24660,1
24661,1
24662,1
24663,1
24664,1
24665,1
24666,1
24667,0
24668,1
24669,1
24670,1
24671,0
24672,1
24673,1
24674,0
24675,1
24676,0
24677,1
24678,0
24679,1
24680,1
24681,1
24682,1
24683,1
24684,1
24685,1
24686,1
24687,0
24688,1
24689,1
24690,0
24691,1
24692,0
24693,1
24694,1
24695,1
24696,1
24697,1
24698,0
24699,1
24700,1
24701,1
24702,1
24703,1
24704,1
24705,1
24706,1
24707,1
24708,1
24709,0
24710,0
24711,1
24712,1
24713,1
24714,0
24715,1
24716,0
24717,1
24718,1
24719,1
24720,0
24721,1
24722,1
24723,1
24724,1
24725,1
24726,1
24727,0
24728,1
24729,1
24730,1
24731,1
24732,1
24733,0
24734,1
24735,1
24736,1
24737,1
24738,1
24739,1
24740,0
24741,0
24742,1
24743,1
24744,1
24745,1
24746,1
24747,1
24748,1
24749,0
24750,1
24751,1
24752,1
24753,1
24754,1
24755,1
24756,1
24757,1
24758,1
24759,1
24760,0
24761,0
24762,0
24763,1
24764,1
24765,1
24766,1
24767,0
24768,1
24769,1
24770,1
24771,1
24772,0
24773,0
24774,1
24775,1
24776,1
24777,1
24778,1
24779,1
24780,1
24781,1
24782,1
24783,1
24784,0
24785,1
24786,1
24787,1
24788,1
24789,1
24790,1
24791,0
24792,1
24793,1
24794,1
24795,1
24796,0
24797,1
24798,1
24799,1
24800,1
24801,1
24802,1
24803,1
24804,1
24805,1
24806,1
24807,0
24808,1
24809,1
24810,1
24811,0
24812,1
24813,1
24814,0
24815,1
24816,1
24817,1
24818,1
24819,0
24820,1
24821,0
24822,1
24823,1
24824,1
24825,0
24826,1
24827,1
24828,1
24829,0
24830,0
24831,1
24832,1
24833,1
24834,1
24835,0
24836,1
24837,1
24838,1
24839,1
24840,1
24841,1
24842,1
24843,1
24844,1
24845,1
24846,1
24847,1
24848,1
24849,1
24850,0
24851,0
24852,1
24853,1
24854,0
24855,0
24856,1
24857,1
24858,1
24859,0
24860,0
24861,1
24862,0
24863,1
24864,1
24865,1
24866,1
24867,1
24868,1
24869,1
24870,1
24871,1
24872,1
24873,1
24874,1
24875,1
24876,1
24877,1
24878,1
24879,0
24880,1
24881,1
24882,1
24883,1
24884,1
24885,1
24886,1
24887,1
24888,1
24889,0
24890,1
24891,1
24892,0
24893,1
24894,0
24895,1
24896,1
24897,1
24898,1
24899,1
24900,0
24901,1
24902,1
24903,1
24904,0
24905,0
24906,1
24907,1
24908,1
24909,1
24910,1
24911,1
24912,1
24913,1
24914,1
24915,1
24916,1
24917,1
24918,1
24919,1
24920,1
24921,0
24922,0
24923,1
24924,1
24925,1
24926,1
24927,0
24928,1
24929,1
24930,1
24931,0
24932,1
24933,1
24934,1
24935,1
24936,1
24937,1
24938,1
24939,1
24940,0
24941,1
24942,1
24943,1
24944,1
24945,1
24946,1
24947,1
24948,1
24949,0
24950,1
24951,1
24952,1
24953,1
24954,1
24955,1
24956,1
24957,0
24958,1
24959,1
24960,1
24961,1
24962,1
24963,1
24964,1
24965,1
24966,1
24967,1
24968,1
24969,1
24970,0
24971,0
24972,1
24973,1
24974,0
24975,1
24976,1
24977,1
24978,1
24979,0
24980,0
24981,0
24982,1
24983,1
24984,1
24985,1
24986,1
24987,0
24988,0
24989,1
24990,1
24991,1
24992,0
24993,1
24994,1
24995,0
24996,0
24997,0
24998,1
24999,1
25000,1
25001,0
25002,1
25003,1
25004,1
25005,1
25006,1
25007,1
25008,1
25009,1
25010,1
25011,1
25012,1
25013,1
25014,1
25015,1
25016,1
25017,1
25018,1
25019,0
25020,1
25021,1
25022,1
25023,1
25024,1
25025,1
25026,1
25027,1
25028,1
25029,0
25030,1
25031,1
25032,0
25033,1
25034,1
25035,1
25036,0
25037,1
25038,1
25039,1
25040,1
25041,1
25042,1
25043,1
25044,1
25045,1
25046,1
25047,1
25048,0
25049,1
25050,1
25051,1
25052,1
25053,1
25054,1
25055,1
25056,1
25057,1
25058,0
25059,1
25060,0
25061,1
25062,1
25063,1
25064,1
25065,1
25066,1
25067,1
25068,1
25069,1
25070,1
25071,1
25072,0
25073,0
25074,1
25075,0
25076,0
25077,1
25078,0
25079,1
25080,1
25081,1
25082,1
25083,0
25084,1
25085,1
25086,1
25087,1
25088,1
25089,1
25090,1
25091,0
25092,1
25093,1
25094,1
25095,1
25096,0
25097,1
25098,0
25099,1
25100,1
25101,1
25102,1
25103,0
25104,1
25105,1
25106,1
25107,1
25108,1
25109,1
25110,1
25111,0
25112,0
25113,0
25114,1
25115,0
25116,1
25117,1
25118,1
25119,0
25120,0
25121,1
25122,0
25123,1
25124,1
25125,1
25126,1
25127,1
25128,0
25129,0
25130,1
25131,1
25132,1
25133,0
25134,1
25135,1
25136,1
25137,1
25138,1
25139,1
25140,1
25141,0
25142,0
25143,1
25144,1
25145,1
25146,1
25147,1
25148,1
25149,1
25150,1
25151,1
25152,1
25153,1
25154,1
25155,1
25156,1
25157,1
25158,1
25159,0
25160,1
25161,1
25162,0
25163,1
25164,1
25165,0
25166,1
25167,0
25168,1
25169,1
25170,1
25171,1
25172,1
25173,1
25174,1
25175,1
25176,1
25177,1
25178,1
25179,1
25180,1
25181,1
25182,1
25183,1
25184,1
25185,1
25186,1
25187,1
25188,0
25189,0
25190,0
25191,1
25192,1
25193,1
25194,1
25195,1
25196,1
25197,1
25198,1
25199,1
25200,1
25201,1
25202,1
25203,0
25204,1
25205,1
25206,1
25207,1
25208,1
25209,0
25210,1
25211,0
25212,1
25213,1
25214,1
25215,1
25216,1
25217,1
25218,1
25219,1
25220,1
25221,1
25222,1
25223,1
25224,1
25225,1
25226,1
25227,1
25228,0
25229,1
25230,1
25231,0
25232,1
25233,0
25234,1
25235,1
25236,1
25237,1
25238,1
25239,1
25240,1
25241,1
25242,1
25243,1
25244,0
25245,0
25246,1
25247,1
25248,1
25249,1
25250,1
25251,1
25252,1
25253,1
25254,1
25255,1
25256,1
25257,1
25258,1
25259,0
25260,0
25261,1
25262,1
25263,1
25264,1
25265,1
25266,1
25267,1
25268,1
25269,1
25270,0
25271,0
25272,1
25273,1
25274,1
25275,1
25276,0
25277,1
25278,1
25279,1
25280,1
25281,1
25282,1
25283,1
25284,1
25285,0
25286,1
25287,0
25288,1
25289,1
25290,1
25291,1
25292,0
25293,1
25294,1
25295,1
25296,1
25297,1
25298,1
25299,1
25300,0
25301,1
25302,0
25303,1
25304,0
25305,1
25306,1
25307,1
25308,0
25309,0
25310,1
25311,1
25312,0
25313,1
25314,1
25315,1
25316,1
25317,1
25318,0
25319,1
25320,1
25321,1
25322,1
25323,1
25324,0
25325,1
25326,0
25327,1
25328,0
25329,0
25330,1
25331,0
25332,1
25333,1
25334,1
25335,1
25336,1
25337,1
25338,1
25339,1
25340,1
25341,1
25342,0
25343,1
25344,1
25345,1
25346,1
25347,1
25348,1
25349,1
25350,1
25351,1
25352,1
25353,1
25354,1
25355,1
25356,0
25357,0
25358,1
25359,1
25360,1
25361,1
25362,1
25363,1
25364,1
25365,1
25366,0
25367,1
25368,1
25369,1
25370,1
25371,1
25372,1
25373,1
25374,1
25375,1
25376,1
25377,1
25378,0
25379,1
25380,0
25381,1
25382,1
25383,1
25384,1
25385,0
25386,1
25387,1
25388,1
25389,0
25390,0
25391,1
25392,1
25393,1
25394,0
25395,1
25396,1
25397,1
25398,1
25399,1
25400,1
25401,1
25402,1
25403,1
25404,1
25405,1
25406,0
25407,1
25408,0
25409,0
25410,1
25411,1
25412,1
25413,1
25414,1
25415,1
25416,1
25417,1
25418,1
25419,0
25420,1
25421,1
25422,1
25423,0
25424,1
25425,0
25426,1
25427,1
25428,1
25429,1
25430,1
25431,1
25432,0
25433,1
25434,0
25435,1
25436,1
25437,1
25438,0
25439,1
25440,0
25441,0
25442,1
25443,1
25444,1
25445,1
25446,1
25447,1
25448,0
25449,0
25450,1
25451,1
25452,0
25453,1
25454,0
25455,1
25456,0
25457,1
25458,1
25459,1
25460,1
25461,1
25462,1
25463,1
25464,1
25465,0
25466,1
25467,1
25468,1
25469,1
25470,1
25471,1
25472,1
25473,1
25474,0
25475,1
25476,1
25477,1
25478,1
25479,1
25480,1
25481,1
25482,1
25483,1
25484,1
25485,1
25486,1
25487,1
25488,1
25489,0
25490,1
25491,1
25492,1
25493,0
25494,1
25495,1
25496,1
25497,1
25498,0
25499,1
25500,1
25501,1
25502,1
25503,1
25504,0
25505,1
25506,1
25507,1
25508,1
25509,1
25510,1
25511,1
25512,1
25513,1
25514,1
25515,1
25516,1
25517,1
25518,1
25519,0
25520,1
25521,1
25522,1
25523,1
25524,1
25525,0
25526,1
25527,1
25528,0
25529,1
25530,1
25531,0
25532,1
25533,1
25534,1
25535,1
25537,1
25538,1
25539,0
25540,1
25541,1
25542,1
25543,1
25544,1
25545,1
25546,1
25547,1
25548,1
25549,1
25550,1
25551,1
25552,1
25553,1
25554,1
25555,1
25556,1
25557,1
25558,1
25559,1
25560,1
25561,1
25562,1
25563,0
25564,1
25565,1
25566,1
25567,1
25568,1
25569,0
25570,1
25571,1
25572,1
25573,0
25574,1
25575,1
25576,1
25577,1
25578,1
25579,1
25580,0
25581,1
25582,1
25583,1
25584,1
25585,0
25586,1
25587,1
25588,1
25589,1
25590,1
25591,1
25592,1
25593,1
25594,1
25595,1
25596,0
25597,1
25598,1
25599,1
25600,1
25601,1
25602,1
25603,1
25604,1
25605,0
25606,1
25607,0
25608,1
25609,1
25610,0
25611,1
25612,1
25613,0
25614,1
25615,0
25616,1
25617,1
25618,1
25619,0
25620,1
25621,1
25622,1
25623,1
25624,1
25625,1
25626,1
25627,0
25628,1
25629,1
25630,1
25631,1
25632,1
25633,1
25634,1
25635,1
25636,1
25637,0
25638,1
25639,1
25640,0
25641,0
25642,1
25643,1
25644,0
25645,1
25646,1
25647,0
25648,1
25649,1
25650,1
25651,1
25652,1
25653,1
25654,0
25655,1
25656,1
25657,1
25658,1
25659,1
25660,0
25661,0
25662,1
25663,1
25664,1
25665,1
25666,0
25667,1
25668,0
25669,1
25670,0
25671,1
25672,0
25673,1
25674,1
25675,1
25676,0
25677,1
25678,1
25679,1
25680,1
25681,1
25682,1
25683,1
25684,1
25685,1
25686,1
25687,1
25688,1
25689,1
25690,0
25691,0
25692,0
25693,1
25694,1
25695,1
25696,1
25697,1
25698,1
25699,1
25700,1
25701,0
25702,0
25703,1
25704,1
25705,0
25706,0
25707,1
25708,1
25709,1
25710,1
25711,1
25712,1
25713,0
25714,1
25715,1
25716,1
25717,1
25718,1
25719,1
25720,1
25721,1
25722,1
25723,1
25724,1
25725,1
25726,1
25727,0
25728,0
25729,1
25730,1
25731,1
25732,1
25733,1
25734,1
25735,0
25736,0
25737,1
25738,1
25739,1
25740,1
25741,1
25742,1
25743,1
25744,0
25745,1
25746,0
25747,1
25748,1
25749,1
25750,1
25751,1
25752,1
25753,1
25754,1
25755,1
25756,1
25757,1
25758,1
25759,1
25760,1
25761,1
25762,1
25763,1
25764,1
25765,1
25766,0
25767,1
25768,1
25769,1
25770,1
25771,0
25772,1
25773,0
25774,0
25775,1
25776,0
25777,0
25778,1
25779,0
25780,1
25781,1
25782,1
25783,1
25784,0
25785,0
25786,0
25787,1
25788,0
25789,1
25790,1
25791,0
25792,1
25793,1
25794,1
25795,1
25796,1
25797,1
25798,1
25799,1
25800,1
25801,1
25802,1
25803,1
25804,0
25805,1
25806,1
25807,1
25808,1
25809,0
25810,1
25811,1
25812,1
25813,1
25814,1
25815,1
25816,0
25817,1
25818,1
25819,1
25820,1
25821,0
25822,1
25823,1
25824,1
25825,1
25826,1
25827,1
25828,1
25829,1
25830,0
25831,1
25832,0
25833,1
25834,1
25835,1
25836,1
25837,0
25838,0
25839,0
25840,0
25841,1
25842,1
25843,1
25844,1
25845,1
25846,1
25847,0
25848,0
25849,1
25850,1
25851,0
25852,1
25853,0
25854,1
25855,1
25856,0
25857,1
25858,1
25859,1
25860,1
25861,1
25862,1
25863,1
25864,0
25865,1
25866,1
25867,1
25868,1
25869,1
25870,0
25871,1
25872,0
25873,1
25874,1
25875,1
25876,1
25877,0
25878,0
25879,1
25880,1
25881,1
25882,1
25883,1
25884,0
25885,1
25886,1
25887,1
25888,1
25889,1
25890,1
25891,1
25893,1
25894,1
25895,1
25896,1
25897,0
25898,1
25899,1
25900,1
25901,0
25902,1
25903,1
25904,0
25905,1
25906,1
25907,1
25908,1
25909,1
25910,0
25911,0
25912,1
25913,1
25914,1
25915,1
25916,1
25917,1
25918,1
25919,1
25920,1
25921,0
25922,1
25923,1
25924,0
25925,1
25926,0
25927,1
25928,1
25929,1
25930,1
25931,1
25932,1
25933,1
25934,1
25935,1
25936,1
25937,1
25938,0
25939,1
25940,1
25941,1
25942,1
25943,1
25944,1
25945,1
25946,1
25947,1
25948,1
25949,1
25950,1
25951,1
25952,1
25953,1
25954,1
25955,0
25956,1
25957,1
25958,1
25959,1
25960,0
25961,1
25962,1
25963,1
25964,1
25965,1
25966,0
25967,1
25968,1
25969,0
25970,1
25971,1
25972,1
25973,1
25974,0
25975,1
25976,1
25977,1
25978,1
25979,1
25980,1
25981,1
25982,0
25983,0
25984,1
25985,0
25986,0
25987,0
25988,0
25989,1
25990,0
25991,0
25992,1
25993,1
25994,1
25995,1
25996,0
25997,1
25998,1
25999,0
